"","V1","V2","V3","V4","V5"
"12823",29,337,16630988,1,16631324
"12824",29,1600,16634865,1,16636464
"12825",29,197,16636990,1,16637186
"12826",29,234,16637978,1,16638211
"12827",29,537,16638394,1,16638930
"12828",29,1227,16642504,1,16643730
"12829",29,771,16644233,1,16645003
"12830",29,282,16646050,1,16646331
"12831",29,87,16646607,1,16646693
"12832",29,2041,16649266,1,16651306
"12833",29,674,16652508,1,16653181
"12834",29,1858,16653449,1,16655306
"12835",29,3038,16657471,1,16660508
"12836",29,295,16661486,1,16661780
"12837",29,2181,16662204,1,16664384
"12838",29,2116,16667180,1,16669295
"12839",29,286,16670570,1,16670855
"12840",29,1630,16674049,1,16675678
"12841",29,26,16678240,1,16678265
"12842",29,1950,16681574,1,16683523
"12843",29,174,16685825,1,16685998
"12844",29,1346,16688181,1,16689526
"12845",29,248,16692006,1,16692253
"12846",29,433,16695623,1,16696055
"12847",29,235,16698298,1,16698532
"12848",29,246,16699705,1,16699950
"12849",29,972,16702587,1,16703558
"12850",29,1016,16705400,1,16706415
"12851",29,1836,16709375,1,16711210
"12852",29,277,16712796,1,16713072
"12853",29,1508,16716468,1,16717975
"12854",29,234,16720920,1,16721153
"12855",29,1978,16724342,1,16726319
"12856",29,272,16731446,1,16731717
"12857",29,217,16731988,1,16732204
"12858",29,211,16734521,1,16734731
"12859",29,156,16736474,1,16736629
"12860",29,652,16741161,1,16741812
"12861",29,228,16744045,1,16744272
"12862",29,1779,16746716,1,16748494
"12863",29,54,16749882,1,16749935
"12864",29,42,16749990,1,16750031
"12865",29,255,16754043,1,16754297
"12866",29,851,16754663,1,16755513
"12867",29,221,16758265,1,16758485
"12868",29,897,16760872,1,16761768
"12869",29,236,16765610,1,16765845
"12870",29,1485,16768264,1,16769748
"12871",29,93,16772207,1,16772299
"12872",29,271,16772576,1,16772846
"12873",29,510,16775634,1,16776143
"12874",29,187,16779036,1,16779222
"12875",29,1081,16782684,1,16783764
"12876",29,370,16786804,1,16787173
"12877",29,955,16789730,1,16790684
"12878",29,223,16793193,1,16793415
"12879",30,152,19247219,1,19247370
"12880",30,311,19247695,1,19248005
"12881",30,156,19252954,1,19253109
"12882",30,148,19257472,1,19257619
"12883",30,128,19257931,1,19258058
"12884",30,115,19259235,1,19259349
"12885",30,183,19266504,1,19266686
"12886",30,149,19267176,1,19267324
"12887",30,134,19267914,1,19268047
"12888",30,140,19271393,1,19271532
"12889",30,162,19280336,1,19280497
"12890",30,116,19280608,1,19280723
"12891",30,133,19285458,1,19285590
"12892",30,133,19286211,1,19286343
"12893",30,146,19286990,1,19287135
"12894",30,143,19288447,1,19288589
"12895",30,154,19291870,1,19292023
"12896",30,143,19292206,1,19292348
"12897",30,100,19293644,1,19293743
"12898",30,213,19298966,1,19299178
"12899",30,383,19299251,1,19299633
"12900",30,134,19299894,1,19300027
"12901",30,391,19303770,1,19304160
"12902",30,174,19308526,1,19308699
"12903",30,123,19308786,1,19308908
"12904",30,125,19310012,1,19310136
"12905",30,246,19313532,1,19313777
"12906",30,167,19313905,1,19314071
"12907",30,191,19314183,1,19314373
"12908",30,177,19315970,1,19316146
"12909",30,129,19316241,1,19316369
"12910",30,397,19322993,1,19323389
"12911",30,153,19326031,1,19326183
"12912",30,111,19326633,1,19326743
"12913",30,96,19326946,1,19327041
"12914",30,163,19329839,1,19330001
"12915",30,136,19330085,1,19330220
"12916",30,123,19330339,1,19330461
"12917",30,298,19330733,1,19331030
"12918",30,124,19331175,1,19331298
"12919",30,132,19331467,1,19331598
"12920",30,137,19331785,1,19331921
"12921",30,129,19332155,1,19332283
"12922",30,155,19332399,1,19332553
"12923",30,450,19335076,1,19335525
"12924",30,202,19338165,1,19338366
"12925",30,158,19338585,1,19338742
"12926",30,141,19339427,1,19339567
"12927",30,151,19340132,1,19340282
"12928",30,124,19345330,1,19345453
"12929",30,253,19347264,1,19347516
"12930",30,302,19347619,1,19347920
"12931",30,185,19348598,1,19348782
"12932",30,155,19351519,1,19351673
"12933",30,146,19352413,1,19352558
"12934",30,162,19358987,1,19359148
"12935",30,534,19359249,1,19359782
"12936",30,140,19360366,1,19360505
"12937",30,159,19361192,1,19361350
"12938",30,153,19361811,1,19361963
"12939",30,133,19363898,1,19364030
"12940",30,170,19368479,1,19368648
"12941",30,157,19368836,1,19368992
"12942",30,152,19369222,1,19369373
"12943",30,185,19371256,1,19371440
"12944",30,218,19373579,1,19373796
"12945",30,146,19373969,1,19374114
"12946",30,144,19374629,1,19374772
"12947",30,360,19374987,1,19375346
"12948",30,388,19375728,1,19376115
"12949",30,217,19381416,1,19381632
"12950",30,144,19381811,1,19381954
"12951",30,140,19382122,1,19382261
"12952",30,166,19382950,1,19383115
"12953",30,111,19389246,1,19389356
"12954",30,170,19390102,1,19390271
"12955",30,136,19391362,1,19391497
"12956",30,177,19396065,1,19396241
"12957",30,298,19396465,1,19396762
"12958",30,131,19397072,1,19397202
"12959",30,92,19399976,1,19400067
"12960",30,204,19403832,1,19404035
"12961",30,128,19404135,1,19404262
"12962",30,171,19404739,1,19404909
"12963",30,70,19405069,1,19405138
"12964",30,222,19406662,1,19406883
"12965",30,424,19407539,1,19407962
"12966",30,162,19408704,1,19408865
"12967",30,616,19411995,1,19412610
"12968",30,202,19412745,1,19412946
"12969",30,242,19413915,1,19414156
"12970",30,158,19414918,1,19415075
"12971",30,233,19419043,1,19419275
"12972",30,255,19419471,1,19419725
"12973",30,380,19420294,1,19420673
"12974",30,118,19421216,1,19421333
"12975",30,186,19423237,1,19423422
"12976",30,192,19423656,1,19423847
"12977",30,139,19424407,1,19424545
"12978",30,174,19424903,1,19425076
"12979",30,151,19428623,1,19428773
"12980",30,1759,19429462,1,19431220
"12981",30,100,19433628,1,19433727
"12982",30,843,19436162,1,19437004
"12983",30,179,19437302,1,19437480
"12984",30,192,19438008,1,19438199
"12985",30,223,19442087,1,19442309
"12986",30,191,19442472,1,19442662
"12987",30,198,19442833,1,19443030
"12988",30,310,19448503,1,19448812
"12989",30,165,19448987,1,19449151
"12990",30,156,19449224,1,19449379
"12991",30,439,19449955,1,19450393
"12992",30,269,19450837,1,19451105
"12993",30,184,19451251,1,19451434
"12994",30,273,19457325,1,19457597
"12995",30,227,19458539,1,19458765
"12996",30,158,19458931,1,19459088
"12997",30,180,19459247,1,19459426
"12998",30,235,19459886,1,19460120
"12999",30,154,19460222,1,19460375
"13000",30,707,19460735,1,19461441
"13001",30,224,19466883,1,19467106
"13002",30,154,19467264,1,19467417
"13003",30,292,19468374,1,19468665
"13004",30,202,19471328,1,19471529
"13005",30,191,19471631,1,19471821
"13006",30,189,19473568,1,19473756
"13007",30,184,19474172,1,19474355
"13008",30,152,19475545,1,19475696
"13009",30,171,19478297,1,19478467
"13010",30,147,19479407,1,19479553
"13011",30,139,19480266,1,19480404
"13012",30,146,19483548,1,19483693
"13013",30,113,19484225,1,19484337
"13014",30,136,19484675,1,19484810
"13015",30,151,19485241,1,19485391
"13016",30,152,19486153,1,19486304
"13017",30,156,19487031,1,19487186
"13018",30,167,19487402,1,19487568
"13019",30,257,19488366,1,19488622
"13020",30,202,19489105,1,19489306
"13021",30,2,19490280,1,19490281
"13022",30,219,19492162,1,19492380
"13023",30,118,19492464,1,19492581
"13024",30,140,19492745,1,19492884
"13025",30,151,19493518,1,19493668
"13026",30,225,19495118,1,19495342
"13027",30,115,19495642,1,19495756
"13028",30,187,19499890,1,19500076
"13029",30,391,19500279,1,19500669
"13030",30,190,19500864,1,19501053
"13031",30,166,19501532,1,19501697
"13032",30,193,19501777,1,19501969
"13033",30,41,19502159,1,19502199
"13034",30,4,19506195,1,19506198
"13035",30,321,19507791,1,19508111
"13036",30,180,19508214,1,19508393
"13037",30,343,19509214,1,19509556
"13038",30,158,19509816,1,19509973
"13039",30,59,19510194,1,19510252
"13040",30,89,19510362,1,19510450
"13041",30,3,19510597,1,19510599
"13042",30,3,19510865,1,19510867
"13043",30,42,19510925,1,19510966
"13044",30,14,19512713,1,19512726
"13045",30,1,19512921,1,19512921
"13046",30,377,19515337,1,19515713
"13047",30,111,19516007,1,19516117
"13048",30,312,19516302,1,19516613
"13049",30,164,19517057,1,19517220
"13050",30,150,19517793,1,19517942
"13051",30,217,19519051,1,19519267
"13052",30,228,19519432,1,19519659
"13053",30,192,19519792,1,19519983
"13054",30,434,19520382,1,19520815
"13055",30,30,19520881,1,19520910
"13056",30,4,19521430,1,19521433
"13057",30,1,19521544,1,19521544
"13058",30,71,19521599,1,19521669
"13059",30,17,19521737,1,19521753
"13060",30,1,19521815,1,19521815
"13061",30,3,19521889,1,19521891
"13062",30,1,19521934,1,19521934
"13063",30,12,19521999,1,19522010
"13064",30,2,19522068,1,19522069
"13065",30,2,19523130,1,19523131
"13066",30,2,19523195,1,19523196
"13067",30,1,19523885,1,19523885
"13068",30,249,19525353,1,19525601
"13069",30,256,19525707,1,19525962
"13070",30,138,19526278,1,19526415
"13071",30,178,19527698,1,19527875
"13072",30,195,19527985,1,19528179
"13073",30,180,19528272,1,19528451
"13074",30,5,19529075,1,19529079
"13075",30,8,19529270,1,19529277
"13076",30,636,19529716,1,19530351
"13077",30,183,19530499,1,19530681
"13078",30,249,19531014,1,19531262
"13079",30,199,19534750,1,19534948
"13080",30,290,19535099,1,19535388
"13081",30,137,19535495,1,19535631
"13082",30,142,19535754,1,19535895
"13083",30,327,19536237,1,19536563
"13084",30,179,19536949,1,19537127
"13085",30,224,19538843,1,19539066
"13086",30,4,19540059,1,19540062
"13087",30,230,19540150,1,19540379
"13088",30,12,19540601,1,19540612
"13089",30,163,19540681,1,19540843
"13090",30,504,19542318,1,19542821
"13091",30,243,19543004,1,19543246
"13092",30,156,19543382,1,19543537
"13093",30,681,19543891,1,19544571
"13094",30,748,19544743,1,19545490
"13095",30,5617,19545750,1,19551366
"13096",30,15,19551641,1,19551655
"13097",30,70,19551786,1,19551855
"13098",30,93,19551899,1,19551991
"13099",30,88,19552066,1,19552153
"13100",30,49,19552325,1,19552373
"13101",30,50,19552535,1,19552584
"13102",30,74,19552750,1,19552823
"13103",30,39,19553009,1,19553047
"13104",30,37,19553186,1,19553222
"13105",30,5,19553397,1,19553401
"13106",30,71,19553461,1,19553531
"13107",30,1,19553576,1,19553576
"13108",30,7,19553666,1,19553672
"13109",30,8,19553745,1,19553752
"13110",30,426,19553799,1,19554224
"13111",30,4,19554405,1,19554408
"13112",30,153,19554505,1,19554657
"13113",30,230,19554704,1,19554933
"13114",30,454,19555092,1,19555545
"13115",30,29,19555704,1,19555732
"13116",30,1,19555829,1,19555829
"13117",30,405,19555916,1,19556320
"13118",30,617,19556384,1,19557000
"13119",30,122,19557042,1,19557163
"13120",30,180,19557212,1,19557391
"13121",30,67,19557452,1,19557518
"13122",30,12,19557790,1,19557801
"13123",30,5,19557845,1,19557849
"13124",30,44,19558535,1,19558578
"13125",30,3,19558941,1,19558943
"13126",30,577,19562085,1,19562661
"13127",30,253,19562965,1,19563217
"13128",30,62,19564009,1,19564070
"13129",30,43,19564126,1,19564168
"13130",30,216,19565692,1,19565907
"13131",30,166,19566857,1,19567022
"13132",30,2,19567537,1,19567538
"13133",30,391,19567661,1,19568051
"13134",30,216,19568094,1,19568309
"13135",30,80,19568375,1,19568454
"13136",30,18,19568503,1,19568520
"13137",30,9,19568561,1,19568569
"13138",30,96,19568785,1,19568880
"13139",30,85,19568929,1,19569013
"13140",30,7,19569066,1,19569072
"13141",30,95,19569147,1,19569241
"13142",30,15,19569286,1,19569300
"13143",30,23,19569371,1,19569393
"13144",30,13,19569441,1,19569453
"13145",30,44,19569494,1,19569537
"13146",30,8,19569627,1,19569634
"13147",30,13,19569701,1,19569713
"13148",30,88,19569776,1,19569863
"13149",30,4,19569941,1,19569944
"13150",30,3,19570150,1,19570152
"13151",30,405,19573037,1,19573441
"13152",30,309,19573547,1,19573855
"13153",30,132,19574209,1,19574340
"13154",30,131,19574428,1,19574558
"13155",30,569,19576006,1,19576574
"13156",30,119,19576854,1,19576972
"13157",30,226,19577964,1,19578189
"13158",30,230,19578276,1,19578505
"13159",30,4,19578546,1,19578549
"13160",30,57,19579258,1,19579314
"13161",30,247,19579441,1,19579687
"13162",30,177,19579946,1,19580122
"13163",30,1,19580250,1,19580250
"13164",30,7,19580494,1,19580500
"13165",30,3,19580689,1,19580691
"13166",30,4,19580918,1,19580921
"13167",30,9,19580970,1,19580978
"13168",30,9,19581075,1,19581083
"13169",30,22,19581135,1,19581156
"13170",30,3,19581308,1,19581310
"13171",30,8,19581478,1,19581485
"13172",30,25,19581655,1,19581679
"13173",30,4,19582102,1,19582105
"13174",30,2,19582685,1,19582686
"13175",30,6,19582863,1,19582868
"13176",30,8,19584262,1,19584269
"13177",30,29,19584360,1,19584388
"13178",30,530,19585964,1,19586493
"13179",30,241,19586738,1,19586978
"13180",30,304,19587042,1,19587345
"13181",30,72,19587405,1,19587476
"13182",30,303,19587518,1,19587820
"13183",30,426,19587935,1,19588360
"13184",30,1,19588515,1,19588515
"13185",30,1,19588606,1,19588606
"13186",30,1,19588886,1,19588886
"13187",30,10,19588950,1,19588959
"13188",30,73,19589622,1,19589694
"13189",30,36,19589719,1,19589754
"13190",30,73,19590034,1,19590106
"13191",30,65,19590223,1,19590287
"13192",30,5,19590346,1,19590350
"13193",30,2,19590794,1,19590795
"13194",30,27,19591002,1,19591028
"13195",30,286,19591080,1,19591365
"13196",30,185,19591431,1,19591615
"13197",30,11,19593172,1,19593182
"13198",30,105,19593227,1,19593331
"13199",30,4,19593670,1,19593673
"13200",30,56,19594789,1,19594844
"13201",30,28,19594905,1,19594932
"13202",30,98,19595016,1,19595113
"13203",30,13,19596204,1,19596216
"13204",30,8,19596277,1,19596284
"13205",30,166,19596374,1,19596539
"13206",30,92,19596582,1,19596673
"13207",30,19,19596779,1,19596797
"13208",30,2,19596857,1,19596858
"13209",30,143,19597420,1,19597562
"13210",30,4,19597608,1,19597611
"13211",30,1,19597851,1,19597851
"13212",30,203,19598521,1,19598723
"13213",30,21,19599955,1,19599975
"13214",30,992,19600262,1,19601253
"13215",30,199,19602009,1,19602207
"13216",30,316,19602498,1,19602813
"13217",30,142,19602885,1,19603026
"13218",30,10,19604474,1,19604483
"13219",30,8,19604524,1,19604531
"13220",30,29,19604591,1,19604619
"13221",30,2,19604738,1,19604739
"13222",30,42,19604786,1,19604827
"13223",30,159,19604991,1,19605149
"13224",30,31,19606372,1,19606402
"13225",30,64,19606463,1,19606526
"13226",30,514,19606787,1,19607300
"13227",30,193,19607414,1,19607606
"13228",30,82,19607708,1,19607789
"13229",30,13,19607942,1,19607954
"13230",30,189,19608191,1,19608379
"13231",30,163,19608420,1,19608582
"13232",30,2,19608837,1,19608838
"13233",30,7,19608985,1,19608991
"13234",30,242,19609117,1,19609358
"13235",30,2,19609688,1,19609689
"13236",30,84,19609861,1,19609944
"13237",30,33,19610124,1,19610156
"13238",30,1,19610233,1,19610233
"13239",30,1,19611513,1,19611513
"13240",30,65,19611637,1,19611701
"13241",30,10,19612787,1,19612796
"13242",30,16,19612837,1,19612852
"13243",30,93,19612992,1,19613084
"13244",30,5,19613165,1,19613169
"13245",30,4,19613231,1,19613234
"13246",30,15,19613408,1,19613422
"13247",30,2,19613487,1,19613488
"13248",30,172,19613870,1,19614041
"13249",30,286,19614168,1,19614453
"13250",30,327,19614657,1,19614983
"13251",30,635,19615067,1,19615701
"13252",30,118,19615857,1,19615974
"13253",30,1,19617190,1,19617190
"13254",30,4,19617557,1,19617560
"13255",30,4,19617668,1,19617671
"13256",30,1,19617865,1,19617865
"13257",30,1,19618287,1,19618287
"13258",30,212,19618470,1,19618681
"13259",30,184,19619607,1,19619790
"13260",30,310,19620214,1,19620523
"13261",30,98,19622674,1,19622771
"13262",30,957,19623718,1,19624674
"13263",30,27,19625090,1,19625116
"13264",30,4,19625203,1,19625206
"13265",30,2,19626587,1,19626588
"13266",30,1,19628232,1,19628232
"13267",30,2787,19628903,1,19631689
"13268",30,913,19632913,1,19633825
"13269",30,207,19634872,1,19635078
"13270",30,196,19640400,1,19640595
"13271",30,344,19640697,1,19641040
"13272",30,101,19642575,1,19642675
"13273",30,56,19642977,1,19643032
"13274",30,159,19646226,1,19646384
"13275",30,137,19646508,1,19646644
"13276",30,146,19646806,1,19646951
"13277",30,127,19648080,1,19648206
"13278",30,591,19653504,1,19654094
"13279",30,596,19654206,1,19654801
"13280",30,181,19656848,1,19657028
"13281",30,235,19661340,1,19661574
"13282",30,154,19661656,1,19661809
"13283",30,165,19661901,1,19662065
"13284",30,192,19662886,1,19663077
"13285",30,202,19663957,1,19664158
"13286",30,172,19666985,1,19667156
"13287",30,138,19667267,1,19667404
"13288",30,364,19667581,1,19667944
"13289",30,3,19668396,1,19668398
"13290",30,1,19668596,1,19668596
"13291",30,141,19668893,1,19669033
"13292",30,374,19669195,1,19669568
"13293",30,194,19669717,1,19669910
"13294",30,6,19670322,1,19670327
"13295",30,3,19670486,1,19670488
"13296",30,10,19670909,1,19670918
"13297",30,1,19670963,1,19670963
"13298",30,2,19671100,1,19671101
"13299",30,651,19671485,1,19672135
"13300",30,211,19672232,1,19672442
"13301",30,228,19672534,1,19672761
"13302",30,14,19672989,1,19673002
"13303",30,3,19673046,1,19673048
"13304",30,1,19673361,1,19673361
"13305",30,3,19673603,1,19673605
"13306",30,4,19673733,1,19673736
"13307",30,2,19674061,1,19674062
"13308",30,62,19674555,1,19674616
"13309",30,14,19674666,1,19674679
"13310",30,12,19674765,1,19674776
"13311",30,25,19674843,1,19674867
"13312",30,9,19675123,1,19675131
"13313",30,8,19675294,1,19675301
"13314",30,26,19675493,1,19675518
"13315",30,5,19675658,1,19675662
"13316",30,47,19675741,1,19675787
"13317",30,22,19675920,1,19675941
"13318",30,15,19676104,1,19676118
"13319",30,14,19676511,1,19676524
"13320",30,20,19676580,1,19676599
"13321",30,8,19676722,1,19676729
"13322",30,51,19676822,1,19676872
"13323",30,14,19676950,1,19676963
"13324",30,15,19677167,1,19677181
"13325",30,105,19677456,1,19677560
"13326",30,3,19677692,1,19677694
"13327",30,201,19677995,1,19678195
"13328",30,1,19679230,1,19679230
"13329",30,8,19679786,1,19679793
"13330",30,34,19680036,1,19680069
"13331",30,16,19680122,1,19680137
"13332",30,99,19681435,1,19681533
"13333",30,75,19681592,1,19681666
"13334",30,26,19681750,1,19681775
"13335",30,181,19681842,1,19682022
"13336",30,4,19682662,1,19682665
"13337",30,172,19682969,1,19683140
"13338",30,2,19683467,1,19683468
"13339",30,185,19683802,1,19683986
"13340",30,619,19684073,1,19684691
"13341",30,200,19685042,1,19685241
"13342",30,436,19687978,1,19688413
"13343",30,77,19688805,1,19688881
"13344",30,55,19688922,1,19688976
"13345",30,168,19689046,1,19689213
"13346",30,10,19689321,1,19689330
"13347",30,2,19689432,1,19689433
"13348",30,4,19689479,1,19689482
"13349",30,2,19689686,1,19689687
"13350",30,203,19689910,1,19690112
"13351",30,3,19690726,1,19690728
"13352",30,1,19691729,1,19691729
"13353",30,2,19692270,1,19692271
"13354",30,6,19692731,1,19692736
"13355",30,155,19693961,1,19694115
"13356",30,232,19697555,1,19697786
"13357",30,358,19697930,1,19698287
"13358",30,147,19698494,1,19698640
"13359",30,154,19699023,1,19699176
"13360",30,230,19700276,1,19700505
"13361",30,296,19701829,1,19702124
"13362",30,220,19702808,1,19703027
"13363",30,204,19703113,1,19703316
"13364",30,243,19703853,1,19704095
"13365",30,9,19706812,1,19706820
"13366",30,14,19706929,1,19706942
"13367",30,4,19707368,1,19707371
"13368",30,2,19707587,1,19707588
"13369",30,24,19707696,1,19707719
"13370",30,15,19707780,1,19707794
"13371",30,66,19707857,1,19707922
"13372",30,241,19707966,1,19708206
"13373",30,176,19708713,1,19708888
"13374",30,2,19710274,1,19710275
"13375",30,2,19710330,1,19710331
"13376",30,260,19711712,1,19711971
"13377",30,265,19712219,1,19712483
"13378",30,276,19713099,1,19713374
"13379",30,225,19713628,1,19713852
"13380",30,196,19713903,1,19714098
"13381",30,240,19714252,1,19714491
"13382",30,271,19714974,1,19715244
"13383",30,21,19715667,1,19715687
"13384",30,68,19715798,1,19715865
"13385",30,3,19716003,1,19716005
"13386",30,95,19716083,1,19716177
"13387",30,254,19716309,1,19716562
"13388",30,1,19716630,1,19716630
"13389",30,392,19716692,1,19717083
"13390",30,74,19717328,1,19717401
"13391",30,50,19717490,1,19717539
"13392",30,2,19717759,1,19717760
"13393",30,1,19717819,1,19717819
"13394",30,42,19717959,1,19718000
"13395",30,40,19718120,1,19718159
"13396",30,6,19718255,1,19718260
"13397",30,3,19718410,1,19718412
"13398",30,41,19718483,1,19718523
"13399",30,5,19718614,1,19718618
"13400",30,2,19718675,1,19718676
"13401",30,5,19718747,1,19718751
"13402",30,97,19719156,1,19719252
"13403",30,11,19719317,1,19719327
"13404",30,2,19719603,1,19719604
"13405",30,2,19720323,1,19720324
"13406",30,85,19722245,1,19722329
"13407",30,14,19722651,1,19722664
"13408",30,195,19722754,1,19722948
"13409",30,2,19723924,1,19723925
"13410",30,60,19724014,1,19724073
"13411",30,27,19724118,1,19724144
"13412",30,75,19724272,1,19724346
"13413",30,838,19724818,1,19725655
"13414",30,277,19725767,1,19726043
"13415",30,267,19726398,1,19726664
"13416",30,268,19727302,1,19727569
"13417",30,278,19727926,1,19728203
"13418",30,384,19728286,1,19728669
"13419",30,72,19728745,1,19728816
"13420",30,321,19729098,1,19729418
"13421",30,113,19729504,1,19729616
"13422",30,1,19729702,1,19729702
"13423",30,195,19729759,1,19729953
"13424",30,546,19729998,1,19730543
"13425",30,5,19730708,1,19730712
"13426",30,178,19730820,1,19730997
"13427",30,88,19731044,1,19731131
"13428",30,135,19731212,1,19731346
"13429",30,254,19731426,1,19731679
"13430",30,112,19731826,1,19731937
"13431",30,13,19731979,1,19731991
"13432",30,37,19732076,1,19732112
"13433",30,22,19732171,1,19732192
"13434",30,4,19732338,1,19732341
"13435",30,14,19732546,1,19732559
"13436",30,24,19732663,1,19732686
"13437",30,140,19732819,1,19732958
"13438",30,46,19733126,1,19733171
"13439",30,12,19733253,1,19733264
"13440",30,25,19733329,1,19733353
"13441",30,63,19733408,1,19733470
"13442",30,291,19733533,1,19733823
"13443",30,3,19733867,1,19733869
"13444",30,117,19734004,1,19734120
"13445",30,433,19734280,1,19734712
"13446",30,3,19735109,1,19735111
"13447",30,2,19735156,1,19735157
"13448",30,35,19735215,1,19735249
"13449",30,244,19735365,1,19735608
"13450",30,255,19735889,1,19736143
"13451",30,1,19737434,1,19737434
"13452",30,68,19737733,1,19737800
"13453",30,480,19738538,1,19739017
"13454",30,665,19739158,1,19739822
"13455",30,325,19740003,1,19740327
"13456",30,211,19740428,1,19740638
"13457",30,93,19740713,1,19740805
"13458",30,1,19741601,1,19741601
"13459",30,34,19741727,1,19741760
"13460",30,99,19741807,1,19741905
"13461",30,176,19741953,1,19742128
"13462",30,238,19742859,1,19743096
"13463",30,116,19743282,1,19743397
"13464",30,405,19743440,1,19743844
"13465",30,153,19744436,1,19744588
"13466",30,196,19744821,1,19745016
"13467",30,225,19745432,1,19745656
"13468",30,2,19746112,1,19746113
"13469",30,34,19746287,1,19746320
"13470",30,28,19746387,1,19746414
"13471",30,1,19746486,1,19746486
"13472",30,3,19746552,1,19746554
"13473",30,165,19746616,1,19746780
"13474",30,474,19746830,1,19747303
"13475",30,120,19749197,1,19749316
"13476",30,81,19749423,1,19749503
"13477",30,11,19749600,1,19749610
"13478",30,682,19751532,1,19752213
"13479",30,386,19752357,1,19752742
"13480",30,199,19754238,1,19754436
"13481",30,3,19757599,1,19757601
"13482",30,685,19757821,1,19758505
"13483",30,265,19758969,1,19759233
"13484",30,200,19759358,1,19759557
"13485",30,11,19760190,1,19760200
"13486",30,1,19760722,1,19760722
"13487",30,35,19760826,1,19760860
"13488",30,45,19762952,1,19762996
"13489",30,304,19766556,1,19766859
"13490",30,394,19766942,1,19767335
"13491",30,174,19767484,1,19767657
"13492",30,252,19769158,1,19769409
"13493",30,192,19769672,1,19769863
"13494",30,1,19771288,1,19771288
"13495",30,70,19771347,1,19771416
"13496",30,2,19772174,1,19772175
"13497",30,3,19772225,1,19772227
"13498",30,2,19772661,1,19772662
"13499",30,48,19772727,1,19772774
"13500",30,5,19772889,1,19772893
"13501",30,4,19773115,1,19773118
"13502",30,62,19773172,1,19773233
"13503",30,5,19773306,1,19773310
"13504",30,1,19773374,1,19773374
"13505",30,37,19773430,1,19773466
"13506",30,1,19773817,1,19773817
"13507",30,626,19775144,1,19775769
"13508",30,163,19775901,1,19776063
"13509",30,802,19779470,1,19780271
"13510",30,189,19784366,1,19784554
"13511",30,221,19785023,1,19785243
"13512",30,159,19785481,1,19785639
"13513",30,183,19786351,1,19786533
"13514",30,7,19788273,1,19788279
"13515",30,5,19788516,1,19788520
"13516",30,410,19789353,1,19789762
"13517",30,38,19790508,1,19790545
"13518",30,467,19790691,1,19791157
"13519",30,27,19791234,1,19791260
"13520",30,108,19791346,1,19791453
"13521",30,103,19791633,1,19791735
"13522",30,67,19792199,1,19792265
"13523",30,13,19792414,1,19792426
"13524",30,34,19795124,1,19795157
"13525",30,1,19795730,1,19795730
"13526",30,86,19797379,1,19797464
"13527",30,1087,19799705,1,19800791
"13528",30,1,19804025,1,19804025
"13529",30,164,19804469,1,19804632
"13530",30,149,19810277,1,19810425
"13531",30,3008,19810503,1,19813510
"13532",30,210,19815157,1,19815366
"13533",30,128,19815459,1,19815586
"13534",30,187,19815675,1,19815861
"13535",30,31,19816113,1,19816143
"13536",30,144,19816418,1,19816561
"13537",30,137,19816722,1,19816858
"13538",30,444,19817014,1,19817457
"13539",30,194,19817980,1,19818173
"13540",30,168,19818313,1,19818480
"13541",30,11,19819005,1,19819015
"13542",30,2,19819072,1,19819073
"13543",30,206,19819141,1,19819346
"13544",30,93,19819410,1,19819502
"13545",30,1,19819608,1,19819608
"13546",30,181,19820549,1,19820729
"13547",30,144,19823712,1,19823855
"13548",30,103,19824060,1,19824162
"13549",30,146,19824284,1,19824429
"13550",30,51,19824526,1,19824576
"13551",30,401,19825157,1,19825557
"13552",30,9,19825799,1,19825807
"13553",30,16,19825859,1,19825874
"13554",30,4,19825993,1,19825996
"13555",30,1,19826627,1,19826627
"13556",30,23,19827155,1,19827177
"13557",30,8,19828974,1,19828981
"13558",30,952,19833109,1,19834060
"13559",30,5,19834359,1,19834363
"13560",30,200,19834559,1,19834758
"13561",30,379,19835155,1,19835533
"13562",30,472,19835634,1,19836105
"13563",30,514,19838981,1,19839494
"13564",30,31,19839971,1,19840001
"13565",30,197,19840106,1,19840302
"13566",30,54,19841724,1,19841777
"13567",30,5,19841841,1,19841845
"13568",30,226,19842025,1,19842250
"13569",30,10,19842985,1,19842994
"13570",30,37,19843320,1,19843356
"13571",30,4,19843474,1,19843477
"13572",30,20,19843839,1,19843858
"13573",30,49,19843991,1,19844039
"13574",30,16,19844367,1,19844382
"13575",30,53,19845744,1,19845796
"13576",30,1,19845896,1,19845896
"13577",30,13,19846018,1,19846030
"13578",30,14,19846112,1,19846125
"13579",30,264,19846742,1,19847005
"13580",30,367,19847094,1,19847460
"13581",30,542,19848501,1,19849042
"13582",30,353,19849307,1,19849659
"13583",30,4,19849704,1,19849707
"13584",30,7,19849779,1,19849785
"13585",30,184,19850215,1,19850398
"13586",30,1,19850544,1,19850544
"13587",30,1,19851386,1,19851386
"13588",30,227,19852085,1,19852311
"13589",30,1,19852395,1,19852395
"13590",30,52,19852552,1,19852603
"13591",30,9,19852979,1,19852987
"13592",30,53,19853157,1,19853209
"13593",30,62,19853271,1,19853332
"13594",30,260,19853453,1,19853712
"13595",30,202,19853968,1,19854169
"13596",30,8,19855497,1,19855504
"13597",30,7,19855832,1,19855838
