"","","stimuli_3","durations_3","choices_3","choice_durations_3","record_3"
"1206",27,7807536,1717,7809253,3501,7812754
"1207",27,7835053,850,7835903,4368,7840271
"1208",27,7877253,2201,7879454,3017,7882471
"1209",27,7905270,2017,7907287,3201,7910488
"1210",27,7925821,1417,7927238,3801,7931039
"1211",27,7960788,1517,7962305,3701,7966006
"1212",27,7974505,1100,7975605,4118,7979723
"1213",27,8061523,1350,8062873,3868,8066741
"1214",27,8075223,967,8076190,4251,8080441
"1215",27,8167474,884,8168358,4334,8172692
"1216",27,8218992,1583,8220575,3634,8224209
"1217",27,8275659,1600,8277259,3618,8280877
"1218",27,8331576,1101,8332677,4117,8336794
"1219",27,8374727,1667,8376394,3551,8379945
"1220",27,8414094,1151,8415245,4067,8419312
"1221",27,8436761,1117,8437878,4101,8441979
"1222",27,8450478,1567,8452045,3651,8455696
"1223",27,8473012,900,8473912,4318,8478230
"1224",27,8491195,1201,8492396,4017,8496413
"1225",27,8568097,1083,8569180,4135,8573315
"1226",27,8653698,1333,8655031,3885,8658916
"1227",27,8661315,1433,8662748,3784,8666532
"1228",27,8710865,1534,8712399,3684,8716083
"1229",27,8720015,684,8720699,4534,8725233
"1230",27,8747582,1834,8749416,3384,8752800
"1231",27,8789883,3784,8793667,1434,8795101
"1232",27,8812517,1767,8814284,3451,8817735
"1233",27,8842600,784,8843384,4434,8847818
"1234",27,8897501,1484,8898985,3734,8902719
"1235",27,8977202,1101,8978303,4117,8982420
"1236",27,9006519,2901,9009420,2317,9011737
"1237",27,9014336,1134,9015470,4084,9019554
"1238",27,9074854,1150,9076004,4068,9080072
"1239",28,11108149,1251,11109400,3967,11113367
"1240",28,11115466,1600,11117066,3618,11120684
"1241",28,11122300,1400,11123700,3818,11127518
"1242",28,11129166,1567,11130733,3652,11134385
"1243",28,11142900,1334,11144234,3884,11148118
"1244",28,11149767,3617,11153384,1601,11154985
"1245",28,11156650,1600,11158250,3618,11161868
"1246",28,11177784,2283,11180067,2935,11183002
"1247",28,11198751,3300,11202051,1918,11203969
"1248",28,11212468,1767,11214235,3451,11217686
"1249",28,11269419,3150,11272569,2068,11274637
"1250",28,11290085,1951,11292036,3267,11295303
"1251",28,11321853,2033,11323886,3185,11327071
"1252",28,11336219,2051,11338270,3167,11341437
"1253",28,11394337,1467,11395804,3751,11399555
"1254",28,11425604,2351,11427955,2867,11430822
"1255",28,11467205,2000,11469205,3218,11472423
"1256",28,11518005,4451,11522456,1016,11523472
"1257",28,11553956,2567,11556523,2651,11559174
"1258",28,11599523,1567,11601090,3651,11604741
"1259",28,11620540,7767,11628307,1017,11629324
"1260",28,11638257,1950,11640207,3268,11643475
"1261",28,11651974,4334,11656308,1016,11657324
"1262",28,11665824,1500,11667324,3718,11671042
"1263",28,11707692,4833,11712525,1017,11713542
"1264",28,11739259,2817,11742076,2401,11744477
"1265",28,11753476,1600,11755076,3617,11758693
"1266",28,11808860,2167,11811027,3051,11814078
"1267",28,11873161,2800,11875961,2418,11878379
"1268",28,11887011,3683,11890694,1535,11892229
"1269",28,11901578,3600,11905178,1618,11906796
"1270",28,11937478,2834,11940312,2384,11942696
"1271",28,11965295,2701,11967996,2517,11970513
"1272",28,12055863,1401,12057264,3817,12061081
"1273",28,12086197,1500,12087697,3718,12091415
"1274",28,12093064,1550,12094614,3668,12098282
"1275",28,12164048,2217,12166265,3001,12169266
"1276",28,12227849,1617,12229466,3601,12233067
"1277",28,12275800,1367,12277167,3851,12281018
"1278",28,12380268,5134,12385402,1016,12386418
"1279",28,12422985,3184,12426169,2034,12428203
"1280",28,12429852,2017,12431869,3201,12435070
"1281",28,12438169,3383,12441552,1835,12443387
"1282",28,12465753,1783,12467536,3435,12470971
"1283",28,12500570,3317,12503887,1901,12505788
"1284",28,12507436,5051,12512487,1016,12513503
"1285",29,15342044,1050,15343094,4168,15347262
"1286",29,15370594,1050,15371644,4168,15375812
"1287",29,15377461,767,15378228,4451,15382679
"1288",29,15399011,917,15399928,4301,15404229
"1289",29,15405861,884,15406745,4334,15411079
"1290",29,15426612,1467,15428079,3751,15431830
"1291",29,15455095,1101,15456196,4117,15460313
"1292",29,15461979,1400,15463379,3818,15467197
"1293",29,15475696,1350,15477046,3868,15480914
"1294",29,15518230,1600,15519830,3618,15523448
"1295",29,15532513,950,15533463,4268,15537731
"1296",29,15546197,1400,15547597,3818,15551415
"1297",29,15568264,1183,15569447,4035,15573482
"1298",29,15575164,900,15576064,4318,15580382
"1299",29,15588981,1017,15589998,4201,15594199
"1300",29,15595997,1217,15597214,4001,15601215
"1301",29,15610864,1034,15611898,4184,15616082
"1302",29,15626115,1116,15627231,4102,15631333
"1303",29,15640715,1050,15641765,4168,15645933
"1304",29,15670315,1950,15672265,3268,15675533
"1305",29,15684399,1150,15685549,4068,15689617
"1306",29,15712899,817,15713716,4401,15718117
"1307",29,15849918,1117,15851035,4101,15855136
"1308",29,15872302,1700,15874002,3517,15877519
"1309",29,15879602,1150,15880752,4068,15884820
"1310",29,15886485,1300,15887785,3918,15891703
"1311",29,15902419,1533,15903952,3684,15907636
"1312",29,15923336,1050,15924386,4167,15928553
"1313",29,15930169,1117,15931286,4101,15935387
"1314",29,15955103,1400,15956503,3818,15960321
"1315",29,15962903,1117,15964020,4101,15968121
"1316",29,15977953,1100,15979053,4118,15983171
"1317",29,15984820,850,15985670,4368,15990038
"1318",29,16012254,1000,16013254,4217,16017471
"1319",29,16068654,1301,16069955,3917,16073872
"1320",29,16075538,1367,16076905,3851,16080756
"1321",29,16111905,1300,16113205,3918,16117123
"1322",29,16131572,1650,16133222,3568,16136790
"1323",29,16139189,2000,16141189,3218,16144407
"1324",29,16240490,867,16241357,4351,16245708
"1325",29,16247907,1183,16249090,4035,16253125
"1326",29,16291108,1000,16292108,4218,16296326
"1327",29,16305191,1084,16306275,4134,16310409
"1328",29,16348842,1133,16349975,4085,16354060
"1329",29,16370092,1217,16371309,4001,16375310
"1330",29,16399626,1633,16401259,3585,16404844
"1331",29,16428476,1017,16429493,4201,16433694
"1332",29,16435326,1384,16436710,3834,16440544
"1333",29,16456793,1067,16457860,4151,16462011
"1334",29,16463660,1034,16464694,4184,16468878
"1335",29,16470694,750,16471444,4468,16475912
"1336",29,16492210,1134,16493344,4084,16497428
"1337",29,16499644,1367,16501011,3851,16504862
"1338",29,16506944,1034,16507978,4184,16512162
"1339",29,16549878,934,16550812,4284,16555096
"1340",29,16592129,1383,16593512,3835,16597347
"1341",29,16694114,1516,16695630,3701,16699331
"1342",29,16701097,1433,16702530,3785,16706315
"1343",29,16781115,1333,16782448,3885,16786333
"1344",30,19269718,1483,19271201,3735,19274936
"1345",30,19283401,1751,19285152,3467,19288619
"1346",30,19341902,5184,19347086,1016,19348102
"1347",30,19356936,1833,19358769,3384,19362153
"1348",30,19371152,2234,19373386,2984,19376370
"1349",30,19416820,2000,19418820,3218,19422038
"1350",30,19462554,4167,19466721,1051,19467772
"1351",30,19532355,2200,19534555,3018,19537573
"1352",30,19571256,1583,19572839,3634,19576473
"1353",30,19651257,2050,19653307,3168,19656475
"1354",30,19679290,4284,19683574,1017,19684591
"1355",30,19748391,2951,19751342,2267,19753609
"1356",30,19855276,2651,19857927,2567,19860494
"1357",30,19892410,2584,19894994,2634,19897628
"1358",30,20091763,1850,20093613,3368,20096981
"1359",30,20271349,2267,20273616,2951,20276567
"1360",30,20278216,2217,20280433,3001,20283434
"1361",30,20291949,1001,20292950,4217,20297167
"1362",30,20307816,1751,20309567,3467,20313034
"1363",30,20365617,1334,20366951,3884,20370835
"1364",30,20372484,750,20373234,4468,20377702
"1365",30,20406468,1117,20407585,4101,20411686
"1366",30,20421452,1233,20422685,3984,20426669
"1367",30,20536120,2550,20538670,2668,20541338
"1368",30,20585054,2117,20587171,3101,20590272
"1369",30,20636421,1550,20637971,3668,20641639
"1370",30,20679439,733,20680172,4485,20684657
"1371",30,20722306,2750,20725056,2468,20727524
"1372",30,20729173,1400,20730573,3818,20734391
"1373",30,20782457,1300,20783757,3918,20787675
"1374",30,20936492,1034,20937526,4184,20941710
"1375",30,20992993,1334,20994327,3884,20998211
"1376",30,21017260,1617,21018877,3601,21022478
"1377",30,21024310,1351,21025661,3867,21029528
"1378",31,2102255,1717,2103972,3501,2107473
"1379",31,2109122,1217,2110339,4001,2114340
"1380",31,2243474,1533,2245007,3685,2248692
"1381",31,2250340,2351,2252691,2867,2255558
"1382",31,2264107,1651,2265758,3567,2269325
"1383",31,2315758,1550,2317308,3668,2320976
"1384",31,2323175,1417,2324592,3801,2328393
"1385",31,2366642,1284,2367926,3934,2371860
"1386",31,2410643,1616,2412259,3602,2415861
"1387",31,2461977,2650,2464627,2568,2467195
"1388",31,2506377,984,2507361,4234,2511595
"1389",31,2528878,883,2529761,4335,2534096
"1390",31,2573345,1267,2574612,3951,2578563
"1391",31,2613679,1583,2615262,3635,2618897
"1392",31,2658813,3433,2662246,1785,2664031
"1393",31,2688330,1550,2689880,3668,2693548
"1394",31,2796281,1717,2797998,3501,2801499
"1395",31,2803132,1933,2805065,3284,2808349
"1396",31,2810532,2850,2813382,2367,2815749
"1397",31,2817898,2584,2820482,2634,2823116
"1398",31,2825482,2283,2827765,2935,2830700
"1399",31,2891583,1617,2893200,3601,2896801
"1400",31,2905416,1567,2906983,3651,2910634
"1401",31,2957800,1067,2958867,4151,2963018
"1402",31,2971534,2500,2974034,2718,2976752
"1403",31,2999651,1683,3001334,3535,3004869
"1404",31,3043035,1383,3044418,3835,3048253
"1405",31,3093919,2250,3096169,2968,3099137
"1406",31,3124203,1983,3126186,3235,3129421
"1407",31,3131053,2633,3133686,2585,3136271
"1408",31,3168320,1633,3169953,3585,3173538
"1409",31,3182020,1500,3183520,3718,3187238
"1410",31,3188887,2100,3190987,3118,3194105
"1411",31,3195720,967,3196687,4251,3200938
"1412",31,3202587,1734,3204321,3484,3207805
"1413",31,3267155,2917,3270072,2301,3272373
"1414",31,3274671,1317,3275988,3901,3279889
"1415",31,3282038,3000,3285038,2218,3287256
"1416",31,3289922,1400,3291322,3818,3295140
"1417",31,3325555,1301,3326856,3917,3330773
"1418",31,3399123,2834,3401957,2384,3404341
"1419",31,3413807,1750,3415557,3468,3419025
"1420",31,3437741,1233,3438974,3984,3442958
"1421",31,3465858,2633,3468491,2585,3471076
"1422",31,3510875,1250,3512125,3968,3516093
"1423",31,3525892,1500,3527392,3718,3531110
"1424",31,3541292,1250,3542542,3968,3546510
"1425",31,3548142,1650,3549792,3568,3553360
"1426",32,5017797,4300,5022097,1017,5023114
"1427",32,5045330,2134,5047464,3084,5050548
"1428",32,5052181,1566,5053747,3651,5057398
"1429",32,5059014,1383,5060397,3835,5064232
"1430",32,5079897,1584,5081481,3634,5085115
"1431",32,5086748,983,5087731,4235,5091966
"1432",32,5115415,1117,5116532,4101,5120633
"1433",32,5137248,6417,5143665,1017,5144682
"1434",32,5163132,4350,5167482,1017,5168499
"1435",32,5195332,1251,5196583,3967,5200550
"1436",32,5245750,1650,5247400,3568,5250968
"1437",32,5260333,1601,5261934,3617,5265551
"1438",32,5268184,2883,5271067,2334,5273401
"1439",32,5295801,1683,5297484,3535,5301019
"1440",32,5345318,1067,5346385,4151,5350536
"1441",32,5367568,1301,5368869,3917,5372786
"1442",32,5423319,1400,5424719,3818,5428537
"1443",32,5450753,1417,5452170,3801,5455971
"1444",32,5486053,1784,5487837,3434,5491271
"1445",32,5542171,1450,5543621,3768,5547389
"1446",32,5580088,1667,5581755,3551,5585306
"1447",32,5609039,200,5609239,5018,5614257
"1448",32,5622739,1750,5624489,3468,5627957
"1449",32,5643972,1801,5645773,3418,5649191
"1450",32,5679190,1116,5680306,4102,5684408
"1451",32,5686240,983,5687223,4235,5691458
"1452",32,5693106,1651,5694757,3567,5698324
"1453",32,5706840,1234,5708074,3984,5712058
"1454",32,5734274,1683,5735957,3535,5739492
"1455",32,5741141,1000,5742141,4218,5746359
"1456",32,5820908,717,5821625,4501,5826126
"1457",32,5835375,2050,5837425,3168,5840593
"1458",32,5842242,1033,5843275,4185,5847460
"1459",32,5862792,1017,5863809,4201,5868010
"1460",32,5891193,1550,5892743,3668,5896411
"1461",32,5927627,1216,5928843,4001,5932844
"1462",32,5934710,2633,5937343,2585,5939928
"1463",32,5955260,1300,5956560,3918,5960478
"1464",32,5982711,750,5983461,4468,5987929
"1465",32,5990328,1066,5991394,4152,5995546
"1466",32,6004011,767,6004778,4451,6009229
"1467",32,6083979,2700,6086679,2518,6089197
"1468",32,6090846,7267,6098113,1016,6099129
"1469",32,6138930,817,6139747,4401,6144148
"1470",32,6201814,3683,6205497,1535,6207032
"1471",32,6249148,1550,6250698,3668,6254366
"1472",32,6283415,1350,6284765,3868,6288633
"1473",32,6311532,1367,6312899,3851,6316750
"1474",32,6335849,1550,6337399,3668,6341067
"1475",32,6363550,1783,6365333,3435,6368768
"1476",32,6370400,5283,6375683,1017,6376700
"1477",32,6385300,967,6386267,4251,6390518
"1478",32,6400900,1000,6401900,4218,6406118
"1479",33,18739247,1400,18740647,3818,18744465
"1480",33,18923883,3400,18927283,1818,18929101
"1481",33,18948450,1250,18949700,3968,18953668
"1482",33,18987467,2850,18990317,2368,18992685
"1483",33,19151269,1467,19152736,3751,19156487
"1484",33,19158136,1267,19159403,3951,19163354
"1485",33,19165553,2050,19167603,3168,19170771
"1486",33,19228204,1333,19229537,3885,19233422
"1487",33,19235071,4000,19239071,1218,19240289
"1488",33,19263904,1534,19265438,3684,19269122
"1489",33,19295038,1584,19296622,3634,19300256
"1490",33,19326105,1734,19327839,3484,19331323
"1491",33,19332939,1283,19334222,3935,19338157
"1492",33,19348172,1567,19349739,3651,19353390
"1493",33,19460774,1950,19462724,3268,19465992
"1494",33,19486691,3100,19489791,2118,19491909
"1495",33,19532958,1484,19534442,3734,19538176
"1496",33,19540442,1600,19542042,3618,19545660
"1497",33,19570642,1434,19572076,3784,19575860
"1498",33,19641977,2183,19644160,3035,19647195
"1499",33,19656443,1351,19657794,3868,19661662
"1500",33,19702611,1733,19704344,3485,19707829
"1501",33,19710244,851,19711095,4367,19715462
"1502",33,19726044,3867,19729911,1351,19731262
"1503",33,19763762,933,19764695,4285,19768980
"1504",33,19772362,1017,19773379,4201,19777580
"1505",33,19864497,1116,19865613,4102,19869715
"1506",33,19872363,1384,19873747,3834,19877581
"1507",33,19904097,1150,19905247,4068,19909315
"1508",33,19911864,1050,19912914,4168,19917082
"1509",33,19922031,1567,19923598,3651,19927249
"1510",33,19929781,1717,19931498,3501,19934999
"1511",33,19946165,1833,19947998,3384,19951382
"1512",33,20004182,1234,20005416,3984,20009400
"1513",33,20012365,2034,20014399,3184,20017583
"1514",33,20046366,1483,20047849,3735,20051584
"1515",33,20053249,1667,20054916,3551,20058467
"1516",33,20062683,2300,20064983,2918,20067901
"1517",33,20086450,1867,20088317,3351,20091668
"1518",33,20102867,1033,20103900,4185,20108085
"1519",33,20176351,1184,20177535,4034,20181569
"1520",33,20192518,1950,20194468,3268,20197736
"1521",33,20226435,850,20227285,4368,20231653
"1522",33,20233719,1250,20234969,3968,20238937
"1523",33,20249519,1767,20251286,3451,20254737
"1524",33,20276203,1333,20277536,3885,20281421
"1525",34,22208214,1251,22209465,3967,22213432
"1526",34,22215798,1367,22217165,3851,22221016
"1527",34,22237515,867,22238382,4351,22242733
"1528",34,22251215,1167,22252382,4051,22256433
"1529",34,22271782,1184,22272966,4034,22277000
"1530",34,22326599,1201,22327800,4017,22331817
"1531",34,22333433,1317,22334750,3901,22338651
"1532",34,22347150,1450,22348600,3768,22352368
"1533",34,22395751,817,22396568,4400,22400968
"1534",34,22402601,1200,22403801,4018,22407819
"1535",34,22437034,967,22438001,4251,22442252
"1536",34,22457585,1233,22458818,3985,22462803
"1537",34,22471302,1266,22472568,3952,22476520
"1538",34,22485035,1200,22486235,4018,22490253
"1539",34,22513069,1150,22514219,4068,22518287
"1540",34,22519936,1050,22520986,4168,22525154
"1541",34,22533786,1033,22534819,4185,22539004
"1542",34,22598637,1517,22600154,3701,22603855
"1543",34,22634537,1051,22635588,4167,22639755
"1544",34,22655254,951,22656205,4267,22660472
"1545",34,22669971,1517,22671488,3701,22675189
"1546",34,22676821,817,22677638,4401,22682039
"1547",34,22727289,1033,22728322,4185,22732507
"1548",34,22742689,1550,22744239,3668,22747907
"1549",34,22749556,1667,22751223,3551,22754774
"1550",34,22757389,1601,22758990,3617,22762607
"1551",34,22777973,867,22778840,4351,22783191
"1552",34,22799373,684,22800057,4534,22804591
"1553",34,22806257,1183,22807440,4035,22811475
"1554",34,22827974,1100,22829074,4118,22833192
"1555",34,22864424,1267,22865691,3951,22869642
"1556",34,22885408,1050,22886458,4168,22890626
"1557",34,22959559,1200,22960759,4018,22964777
"1558",34,22980126,817,22980943,4401,22985344
"1559",34,23001910,883,23002793,4335,23007128
"1560",34,23016593,767,23017360,4451,23021811
"1561",34,23052027,717,23052744,4501,23057245
"1562",34,23132562,666,23133228,4552,23137780
"1563",34,23213513,600,23214113,4618,23218731
"1564",34,23278764,883,23279647,4335,23283982
"1565",34,23316064,1017,23317081,4201,23321282
"1566",34,23324031,700,23324731,4518,23329249
"1567",34,23360365,583,23360948,4635,23365583
"1568",34,23367232,833,23368065,4385,23372450
"1569",34,23374665,634,23375299,4584,23379883
"1570",34,23424899,634,23425533,4584,23430117
"1571",34,23481700,1317,23483017,3901,23486918
"1572",34,23532284,667,23532951,4551,23537502
"1573",34,23573401,767,23574168,4451,23578619
"1574",34,23587302,583,23587885,4635,23592520
"1575",35,25661483,1917,25663400,3301,25666701
"1576",35,25719100,4367,25723467,1017,25724484
"1577",35,25791451,1284,25792735,3934,25796669
"1578",35,25805702,3100,25808802,2118,25810920
"1579",35,25812685,4350,25817035,1017,25818052
"1580",35,25827485,1267,25828752,3951,25832703
"1581",35,25841885,1267,25843152,3951,25847103
"1582",35,25849386,1500,25850886,3718,25854604
"1583",35,25863586,1733,25865319,3485,25868804
"1584",35,25881136,3917,25885053,1301,25886354
"1585",35,25895403,2100,25897503,3118,25900621
"1586",35,25902253,2534,25904787,2684,25907471
"1587",35,25909336,3234,25912570,1984,25914554
"1588",35,25916270,1734,25918004,3484,25921488
"1589",35,25969571,1883,25971454,3335,25974789
"1590",35,26040155,2450,26042605,2768,26045373
"1591",35,26086856,3683,26090539,1535,26092074
"1592",35,26095456,2517,26097973,2701,26100674
"1593",35,26139157,1900,26141057,3317,26144374
"1594",35,26160940,2017,26162957,3201,26166158
"1595",35,26175407,2667,26178074,2551,26180625
"1596",35,26182241,3750,26185991,1468,26187459
"1597",35,26234725,1500,26236225,3718,26239943
"1598",35,26262892,2600,26265492,2618,26268110
"1599",35,26297559,2350,26299909,2868,26302777
"1600",35,26319693,1517,26321210,3701,26324911
"1601",35,26326560,2650,26329210,2568,26331778
"1602",35,26370860,2734,26373594,2484,26376078
"1603",35,26378210,1684,26379894,3534,26383428
"1604",35,26392760,2601,26395361,2617,26397978
"1605",35,26437094,1517,26438611,3701,26442312
"1606",35,26444828,2384,26447212,2834,26450046
"1607",35,26468928,3650,26472578,1568,26474146
"1608",35,26475795,2217,26478012,3001,26481013
"1609",35,26489795,3967,26493762,1251,26495013
"1610",35,26603947,4467,26608414,1017,26609431
"1611",35,26611997,1400,26613397,3818,26617215
"1612",35,26629164,4800,26633964,1017,26634981
"1613",35,26636814,2000,26638814,3218,26642032
"1614",35,26650548,2283,26652831,2935,26655766
"1615",35,26766333,1300,26767633,3918,26771551
"1616",35,26786883,1250,26788133,3968,26792101
"1617",35,26793717,3450,26797167,1767,26798934
"1618",35,26888085,5483,26893568,1017,26894585
"1619",35,26968536,2283,26970819,2935,26973754
"1620",35,26975403,3000,26978403,2218,26980621
"1621",35,26995986,1550,26997536,3668,27001204
"1622",35,27010536,1767,27012303,3451,27015754
"1623",35,27025003,4601,27029604,1016,27030620
"1624",35,27045954,1250,27047204,3968,27051172
"1625",35,27080271,1350,27081621,3868,27085489
"1626",35,27094721,2384,27097105,2834,27099939
"1627",35,27115688,3134,27118822,2084,27120906
"1628",36,7462386,1331,7463717,3887,7467604
"1629",36,7476100,984,7477084,4234,7481318
"1630",36,7482967,1517,7484484,3701,7488185
"1631",36,7576752,3983,7580735,1235,7581970
"1632",36,7591285,1134,7592419,4084,7596503
"1633",36,7598152,2317,7600469,2901,7603370
"1634",36,7605019,2200,7607219,3018,7610237
"1635",36,7618736,1033,7619769,4185,7623954
"1636",36,7660870,1550,7662420,3668,7666088
"1637",36,7674587,1850,7676437,3368,7679805
"1638",36,7716837,1484,7718321,3734,7722055
"1639",36,7730554,1584,7732138,3634,7735772
"1640",36,7758305,1383,7759688,3834,7763522
"1641",36,7820289,1483,7821772,3735,7825507
"1642",36,7848889,1234,7850123,3984,7854107
"1643",36,7862623,1783,7864406,3435,7867841
"1644",36,7883890,1567,7885457,3651,7889108
"1645",36,7890823,1351,7892174,3867,7896041
"1646",36,7948208,2000,7950208,3217,7953425
"1647",36,8039209,1283,8040492,3935,8044427
"1648",36,8126160,2467,8128627,2751,8131378
"1649",36,8140810,1017,8141827,4201,8146028
"1650",36,8147677,900,8148577,4318,8152895
"1651",36,8154544,1333,8155877,3885,8159762
"1652",36,8161861,967,8162828,4251,8167079
"1653",36,8176611,1434,8178045,3784,8181829
"1654",36,8254262,2034,8256296,3184,8259480
"1655",36,8309730,1616,8311346,3602,8314948
"1656",36,8344513,1234,8345747,3985,8349732
"1657",36,8365380,1384,8366764,3834,8370598
"1658",36,8393681,1250,8394931,3968,8398899
"1659",36,8532550,2333,8534883,2885,8537768
"1660",36,8546250,2250,8548500,2968,8551468
"1661",36,8559983,2717,8562700,2501,8565201
"1662",36,8573667,917,8574584,4301,8578885
"1663",36,8587401,1466,8588867,3751,8592618
"1664",36,8601267,1617,8602884,3601,8606485
"1665",36,8642785,833,8643618,4385,8648003
"1666",36,8677452,1383,8678835,3835,8682670
"1667",36,8809987,1217,8811204,4001,8815205
"1668",36,8830588,916,8831504,4301,8835805
"1669",36,8837571,983,8838554,4235,8842789
"1670",37,11753248,1784,11755032,3434,11758466
"1671",37,11857950,2217,11860167,3001,11863168
"1672",37,11958252,3966,11962218,1251,11963469
"1673",37,11979202,1583,11980785,3635,11984420
"1674",37,11986052,1617,11987669,3601,11991270
"1675",37,12003536,1450,12004986,3768,12008754
"1676",37,12010719,1700,12012419,3518,12015937
"1677",37,12069870,4150,12074020,1068,12075088
"1678",37,12094904,1550,12096454,3668,12100122
"1679",37,12101754,3667,12105421,1551,12106972
"1680",37,12146404,3417,12149821,1801,12151622
"1681",37,12194955,2017,12196972,3201,12200173
"1682",37,12229972,3301,12233273,1917,12235190
"1683",37,12319957,1484,12321441,3734,12325175
"1684",37,12387108,1350,12388458,3868,12392326
"1685",37,12400792,1733,12402525,3485,12406010
"1686",37,12428892,1350,12430242,3868,12434110
"1687",37,12442609,1800,12444409,3418,12447827
"1688",37,12470659,3284,12473943,1934,12475877
"1689",37,12491210,1583,12492793,3635,12496428
"1690",37,12520827,1550,12522377,3668,12526045
"1691",37,12534577,1050,12535627,4168,12539795
"1692",37,12555161,2850,12558011,2368,12560379
"1693",37,12603161,2117,12605278,3101,12608379
"1694",37,12624345,1300,12625645,3918,12629563
"1695",37,12638079,1650,12639729,3568,12643297
"1696",37,12644929,2050,12646979,3168,12650147
"1697",37,12679279,2084,12681363,3134,12684497
"1698",37,12720647,1016,12721663,4201,12725864
"1699",37,12734380,2000,12736380,3218,12739598
"1700",37,12741213,1267,12742480,3951,12746431
"1701",37,12755714,1550,12757264,3668,12760932
"1702",37,12770347,2134,12772481,3084,12775565
"1703",37,12902466,1217,12903683,4001,12907684
"1704",37,12938417,4083,12942500,1134,12943634
"1705",37,12945267,1050,12946317,4168,12950485
"1706",37,13021051,1417,13022468,3801,13026269
"1707",37,13034751,2100,13036851,3118,13039969
"1708",37,13062252,1267,13063519,3951,13067470
"1709",37,13075952,1167,13077119,4051,13081170
"1710",37,13121186,3100,13124286,2118,13126404
"1711",37,13134920,1183,13136103,4034,13140137
"1712",37,13142286,1034,13143320,4184,13147504
"1713",38,14932681,1300,14933981,3918,14937899
"1714",38,14939547,784,14940331,4434,14944765
"1715",38,14960098,1250,14961348,3968,14965316
"1716",38,14966931,934,14967865,4284,14972149
"1717",38,15015565,1100,15016665,4118,15020783
"1718",38,15022832,833,15023665,4385,15028050
"1719",38,15029682,1117,15030799,4101,15034900
"1720",38,15050266,1117,15051383,4101,15055484
"1721",38,15063949,1201,15065150,4017,15069167
"1722",38,15070783,950,15071733,4268,15076001
"1723",38,15105533,767,15106300,4451,15110751
"1724",38,15119233,834,15120067,4384,15124451
"1725",38,15154284,1350,15155634,3868,15159502
"1726",38,15188135,1017,15189152,4200,15193352
"1727",38,15279503,900,15280403,4317,15284720
"1728",38,15358071,933,15359004,4285,15363289
"1729",38,15378638,1916,15380554,3301,15383855
"1730",38,15392354,951,15393305,4267,15397572
"1731",38,15400271,2367,15402638,2851,15405489
"1732",38,15462206,1100,15463306,4117,15467423
"1733",38,15482789,1550,15484339,3668,15488007
"1734",38,15537557,1117,15538674,4101,15542775
"1735",38,15544407,967,15545374,4251,15549625
"1736",38,15564974,1433,15566407,3785,15570192
"1737",38,15578707,2434,15581141,2784,15583925
"1738",38,15592374,1500,15593874,3718,15597592
"1739",38,15619775,1533,15621308,3685,15624993
"1740",38,15654842,933,15655775,4285,15660060
"1741",38,15668542,1134,15669676,4084,15673760
"1742",38,15675409,717,15676126,4501,15680627
"1743",38,15689126,800,15689926,4418,15694344
"1744",38,15737610,767,15738377,4451,15742828
"1745",38,15744460,1700,15746160,3518,15749678
"1746",38,15771894,2617,15774511,2601,15777112
"1747",38,15813844,1400,15815244,3818,15819062
"1748",38,15910262,1151,15911413,4067,15915480
"1749",38,15917113,2833,15919946,2384,15922330
"1750",38,15992814,2117,15994931,3101,15998032
"1751",38,16006547,1017,16007564,4201,16011765
"1752",38,16020298,1216,16021514,4002,16025516
"1753",38,16083115,2450,16085565,2768,16088333
"1754",38,16089982,783,16090765,4435,16095200
"1755",38,16112999,1100,16114099,4118,16118217
"1756",38,16154133,883,16155016,4335,16159351
"1757",38,16167867,1150,16169017,4067,16173084
"1758",38,16181567,1100,16182667,4118,16186785
"1759",38,16189083,1267,16190350,3951,16194301
"1760",38,16210034,1250,16211284,3968,16215252
"1761",38,16216867,1050,16217917,4168,16222085
"1762",38,16223734,2450,16226184,2768,16228952
"1763",38,16286302,1017,16287319,4201,16291520
"1764",38,16293168,951,16294119,4267,16298386
"1765",39,6106055,1667,6107722,3551,6111273
"1766",39,6126588,2134,6128722,3085,6131807
"1767",39,6133455,2834,6136289,2384,6138673
"1768",39,6234107,3500,6237607,1718,6239325
"1769",39,6278491,5350,6283841,1017,6284858
"1770",39,6309175,1883,6311058,3335,6314393
"1771",39,6360392,3317,6363709,1901,6365610
"1772",39,6367426,5133,6372559,1017,6373576
"1773",39,6425993,2084,6428077,3134,6431211
"1774",39,6439710,9717,6449427,1017,6450444
"1775",39,6452410,1984,6454394,3234,6457628
"1776",39,6459877,1700,6461577,3518,6465095
"1777",39,6490811,2317,6493128,2901,6496029
"1778",39,6522161,1317,6523478,3901,6527379
"1779",39,6529011,1817,6530828,3402,6534230
"1780",39,6543962,2183,6546145,3035,6549180
"1781",39,6558312,1717,6560029,3501,6563530
"1782",39,6622630,1083,6623713,4135,6627848
"1783",39,6629496,2267,6631763,2951,6634714
"1784",39,6636980,2283,6639263,2935,6642198
"1785",39,6650680,1734,6652414,3484,6655898
"1786",39,6758965,2567,6761532,2651,6764183
"1787",39,6787382,2034,6789416,3184,6792600
"1788",39,6801449,1917,6803366,3301,6806667
"1789",39,6815166,2184,6817350,3034,6820384
"1790",39,6837150,2083,6839233,3135,6842368
